1,PL-014,2025-09-17 07:23:21,355,5
1,PL-014,2025-09-17 10:11:08,405,5
1,PL-014,2025-09-17 10:11:08,455,5
1,PL-014,2025-09-17 10:11:08,5,35
1,PL-014,2025-09-17 10:11:08,55,35
1,PL-014,2025-09-17 10:11:08,105,35
1,PL-014,2025-09-17 11:25:18,155,35
1,WM-774,2025-09-17 05:11:22,205,35
1,WM-774,2025-09-17 05:11:22,235,35
1,WM-774,2025-09-17 05:11:22,265,35
1,WM-774,2025-09-17 05:11:22,295,35
1,WM-774,2025-09-17 11:25:18,325,35
1,WM-774,2025-09-17 11:25:18,355,35
1,WM-774,2025-09-17 11:25:18,385,35
1,WM-774,2025-09-17 11:25:18,415,35
1,WM-774,2025-09-17 11:57:36,445,35
1,WM-774,2025-09-17 11:57:36,475,35
1,WM-774,2025-09-17 11:57:36,5,65
1,DG-324,2025-09-17 01:13:10,5,95
1,DG-324,2025-09-17 01:13:10,40,95
1,DG-324,2025-09-17 01:13:10,75,95
1,DG-324,2025-09-17 01:23:30,110,95
1,DG-324,2025-09-17 01:23:30,145,95
1,DG-324,2025-09-17 07:19:22,180,95
1,DG-324,2025-09-17 07:19:22,215,95
1,DG-324,2025-09-17 07:19:22,250,95
1,DG-324,2025-09-17 07:19:22,285,95
1,DG-324,2025-09-17 11:46:58,320,95
1,DG-324,2025-09-17 11:46:58,355,95
1,DG-324,2025-09-17 11:46:58,390,95
1,DG-324,2025-09-17 11:46:58,425,95
1,DG-324,2025-09-17 11:46:58,460,95
1,DG-324,2025-09-17 11:57:36,5,130
1,DG-324,2025-09-17 11:57:36,40,130
1,PL-013,2025-09-17 02:07:00,35,65
1,PL-013,2025-09-17 02:07:00,75,65
1,PL-013,2025-09-17 02:07:00,115,65
1,PL-013,2025-09-17 05:12:20,155,65
1,PL-013,2025-09-17 08:51:42,195,65
1,PL-013,2025-09-17 08:51:42,235,65
1,PL-013,2025-09-17 08:51:42,275,65
1,PL-013,2025-09-17 08:51:42,315,65
1,PL-013,2025-09-17 08:51:42,355,65
1,AZ-011,2025-09-17 01:23:30,75,130
1,AZ-011,2025-09-17 01:23:30,125,130
1,AZ-011,2025-09-17 01:23:30,175,130
1,AZ-011,2025-09-17 01:23:30,225,130
1,AZ-011,2025-09-17 02:48:44,275,130
1,AZ-011,2025-09-17 02:48:44,325,130
1,AZ-011,2025-09-17 10:11:08,375,130
1,AZ-011,2025-09-17 10:11:08,425,130
2,AZ-011,2025-09-17 10:11:08,5,5
2,AZ-011,2025-09-17 10:11:08,55,5
2,AZ-011,2025-09-17 10:11:08,105,5
2,FE-213,2025-09-17 00:00:16,155,5
2,FE-213,2025-09-17 00:00:16,205,5
2,FE-213,2025-09-17 00:00:16,255,5
2,FE-213,2025-09-17 00:00:16,305,5
2,FE-213,2025-09-17 00:00:16,355,5
2,FE-213,2025-09-17 01:13:10,405,5
2,FE-213,2025-09-17 01:13:10,455,5
2,FE-213,2025-09-17 01:13:10,5,40
2,FE-213,2025-09-17 02:07:00,55,40
2,FE-213,2025-09-17 02:28:40,105,40
2,FE-213,2025-09-17 02:28:40,155,40
2,FE-213,2025-09-17 02:28:40,205,40
2,FE-213,2025-09-17 02:28:40,255,40
2,MR-009,2025-09-17 02:48:44,5,70
2,MR-009,2025-09-17 02:48:44,55,70
2,MR-009,2025-09-17 04:44:20,105,70
2,MR-009,2025-09-17 04:44:20,155,70
2,MR-009,2025-09-17 05:11:22,205,70
2,MR-009,2025-09-17 07:23:21,255,70
2,MR-009,2025-09-17 07:23:21,305,70
2,MR-009,2025-09-17 07:23:21,355,70
2,FE-213,2025-09-17 10:11:08,405,70
2,FE-213,2025-09-17 10:31:29,455,70
2,FE-213,2025-09-17 10:31:29,305,40
2,MR-009,2025-09-17 11:46:58,5,110
2,MR-009,2025-09-17 11:46:58,55,110
2,GK-874,2025-09-17 01:23:30,355,40
3,MG-008,2025-09-17 01:13:10,5,5
3,MG-008,2025-09-17 01:13:10,65,5
3,MG-008,2025-09-17 01:23:30,125,5
3,MG-008,2025-09-17 02:07:00,185,5
3,MG-008,2025-09-17 04:44:20,245,5
3,MG-008,2025-09-17 04:44:20,305,5
3,MG-008,2025-09-17 04:44:20,365,5
